frequency_hz,acceleration_m_s2,displacement_um
7.760000000000000853e+01,3.142966306768357754e-04,1.617702298065673214e-03
7.780000000000001137e+01,3.926888457499444485e-04,1.925166287897446191e-03
7.800000000000000000e+01,2.451908076182007790e-04,1.378796805030671089e-03
7.820000000000000284e+01,3.962852351833134890e-04,2.033877741328129433e-03
7.840000000000000568e+01,8.604611502960324287e-04,3.934228556563994228e-03
7.860000000000000853e+01,2.085391897708177567e-03,8.166448299265915631e-03
7.880000000000001137e+01,6.130804540589451790e-04,2.135962483941969327e-03
7.900000000000000000e+01,2.889295865315943956e-04,7.877942929312229791e-04
7.920000000000000284e+01,3.575849113985896111e-04,1.301624392513013768e-03
7.940000000000000568e+01,7.159892265917733312e-05,1.162268591154301853e-04
7.960000000000000853e+01,1.048518970492295921e-04,7.487189757582268183e-04
7.980000000000001137e+01,5.239224410615861416e-04,1.718496487096640062e-03
8.000000000000000000e+01,2.304777881363406777e-04,7.477857987389899307e-04
8.020000000000000284e+01,3.395926614757627249e-04,1.648371225859382450e-03
8.040000000000000568e+01,5.740030319429934025e-04,1.965427631194077533e-03
8.060000000000000853e+01,3.893461835104972124e-04,1.257901364585551273e-03
8.080000000000001137e+01,1.071728038368746638e-04,6.307744361290137242e-04
8.100000000000000000e+01,5.711793783120810986e-04,1.956515152482310883e-03
8.120000000000000284e+01,2.019038802245631814e-04,3.990175450363202128e-04
8.140000000000000568e+01,2.613794058561325073e-04,1.245010086933983186e-03
8.160000000000000853e+01,1.833328860811889172e-04,4.247626922706052304e-04
8.180000000000001137e+01,1.334710686933249235e-04,4.094806311925845168e-04
8.200000000000000000e+01,2.794711617752909660e-04,1.227605524001516542e-03
8.220000000000000284e+01,4.911622963845729828e-04,1.483922997704992773e-03
8.240000000000000568e+01,2.148966013919562101e-04,4.320286397633068837e-04
8.260000000000000853e+01,2.989367931149899960e-04,1.297724090939697929e-03
8.280000000000001137e+01,1.794069976313039660e-04,5.734693453042055385e-04
