frequency_hz,acceleration_m_s2,displacement_um
7.620000000000000284e+01,2.745150704868137836e-04,1.319606970762635502e-03
7.640000000000000568e+01,1.508966670371592045e-04,7.604430442852768042e-04
7.660000000000000853e+01,2.601816086098551750e-04,1.238891412746658026e-03
7.680000000000001137e+01,6.224155076779425144e-04,2.739521365179150778e-03
7.700000000000000000e+01,1.029196573654189706e-04,5.513164330940735621e-04
7.720000000000000284e+01,1.848975807661190629e-04,9.157820847773046101e-04
7.740000000000000568e+01,3.835132811218500137e-04,1.536535222921252752e-03
7.760000000000000853e+01,2.196199202444404364e-04,1.036998801329545817e-03
7.780000000000001137e+01,1.232009963132441044e-04,5.175276277076426394e-04
7.800000000000000000e+01,9.476779814576730132e-05,3.161821597100637803e-04
7.820000000000000284e+01,1.108122291043400764e-03,4.580197339651705460e-03
7.840000000000000568e+01,8.605259354226291180e-04,3.508508444307248571e-03
7.860000000000000853e+01,2.476205350831151009e-03,1.019786625573137692e-02
7.880000000000001137e+01,4.800541792064905167e-04,2.034701728597050618e-03
7.900000000000000000e+01,2.476090448908507824e-04,1.092345159297982132e-03
7.920000000000000284e+01,1.118764630518853664e-04,4.432513029036200215e-04
7.940000000000000568e+01,3.332067572046071291e-04,1.459175910407090916e-03
7.960000000000000853e+01,1.550507004139944911e-04,7.258260372059271949e-04
7.980000000000001137e+01,6.049723378964699805e-05,1.939310098454250636e-04
8.000000000000000000e+01,9.132346167461946607e-05,2.485002400004416895e-04
8.020000000000000284e+01,4.845888761337846518e-04,1.922368262048211726e-03
8.040000000000000568e+01,4.357005527708679438e-04,1.813605456782293882e-03
8.060000000000000853e+01,3.005090111400932074e-04,1.132211312464072783e-03
8.080000000000001137e+01,1.068178025889210403e-04,4.976097415319159344e-04
8.100000000000000000e+01,7.886208913987502456e-05,4.225165410543682510e-04
8.120000000000000284e+01,2.557353291194885969e-04,9.848758548643467021e-04
8.140000000000000568e+01,9.465026960242539644e-05,3.917868268964777557e-04
8.160000000000000853e+01,2.691461704671382904e-04,1.140301981814215030e-03
8.180000000000001137e+01,5.473407873068936169e-05,3.226215094479210096e-04
8.200000000000000000e+01,9.866279287962242961e-05,2.792513605982108508e-04
8.220000000000000284e+01,1.907876430777832866e-04,6.841912246827825880e-04
8.240000000000000568e+01,1.124930058722384274e-04,3.994121385001447606e-04
8.260000000000000853e+01,3.341466654092073441e-04,1.307602997791295490e-03
8.280000000000001137e+01,1.188804162666201591e-04,3.254813658003750942e-04
8.300000000000000000e+01,2.050076291197910905e-04,8.662362294447865669e-04
8.320000000000000284e+01,4.447198298294097185e-04,1.535128303081550712e-03
8.340000000000000568e+01,1.351627724943682551e-04,5.355680818122098312e-04
8.360000000000000853e+01,1.697182597126811743e-04,5.334553974968447463e-04
8.380000000000001137e+01,2.134390815626829863e-04,7.222999830628013332e-04
8.400000000000000000e+01,3.603202640078961849e-04,1.305166874833105879e-03
8.420000000000000284e+01,1.532962778583168983e-04,6.573528455115192418e-04
8.440000000000000568e+01,9.213756129611283541e-05,2.925597166725914049e-04
8.460000000000000853e+01,3.782677958952262998e-05,2.219620943673164244e-04
8.480000000000001137e+01,1.415607548551633954e-04,5.401787544423984101e-04
8.500000000000000000e+01,3.522708429954946041e-04,1.126538914236118512e-03
8.520000000000000284e+01,1.807131775422021747e-04,5.586910860557141442e-04
8.540000000000000568e+01,9.605848754290491343e-05,3.503665877661283701e-04
8.560000000000000853e+01,7.194376667030155659e-04,2.551620343793273033e-03
8.580000000000001137e+01,3.232623275835067034e-04,1.040761362134380065e-03
8.600000000000000000e+01,2.693036221899092197e-04,9.002517676800989846e-04
8.620000000000000284e+01,1.441100612282752991e-04,5.867946072140906065e-04
8.640000000000000568e+01,2.532112412154674530e-04,9.109734814936988959e-04
8.660000000000000853e+01,2.458727976772934198e-04,8.368328882759325455e-04
8.680000000000001137e+01,4.585772694554179907e-04,1.504258640369731705e-03
8.700000000000000000e+01,2.284587826579809189e-04,7.719865274881466998e-04
